review_id,review_text,rating,review_length,helpful_votes,days_since_purchase,verified_purchase,sentiment
1012,딱히 불만은 없지만 감동도 없어요. 기대했던 만큼도 아니고 실망스럽지도 않아요. ㅎㅎ,3.0,47,5.0,300.0,True,neutral
1013,케이스 배터리도 넉넉해서 외출할 때 든든해요. 음질이 정말 선명하고 저음도 풍부해요. ㅎㅎ,4.0,50,19.0,155.0,True,positive
1014,기대 이상의 퀄리티에 놀랐습니다. !!,4.0,21,4.0,48.0,True,positive
1015,통화 음질도 선명해서 업무용으로도 좋아요. 선물용으로 구매했는데 반응이 아주 좋았어요.,5.0,48,9.0,54.0,False,positive
1016,친구에게도 추천하고 싶은 이어폰이에요. 페어링이 빠르고 간편해서 편리합니다. 가성비 최고의 이어폰이라고 생각해요. ㅠㅠ,4.0,66,11.0,67.0,True,positive
1017,그럭저럭 쓸만한 이어폰이에요. 가격만큼의 성능인 것 같아요. ^^,3.0,36,9.0,354.0,True,neutral
1018,설명서와 다르게 작동해서 당황스러웠습니다. 노이즈캔슬링이 거의 작동하지 않는 것 같아요. ^^,1.0,52,24.0,10.0,True,negative
1019,배터리는 딱 하루 쓸 정도예요. ㅠㅠ,3.0,20,1.0,227.0,True,neutral
1020,귀에서 자꾸 빠져서 운동할 때 쓰기 힘들어요. 소리가 자꾸 끊겨서 음악 감상이 힘들어요.,1.0,49,3.0,15.0,True,negative
1021,친구에게는 추천하지 않을 것 같아요.,2.0,20,16.0,109.0,False,negative
1022,통화 품질은 보통 수준이에요. ...,3.0,20,18.0,162.0,True,neutral
1023,연결이 끊기지 않고 아주 안정적이에요. 생각보다 훨씬 만족스러운 구매였어요.,4.0,42,10.0,103.0,True,positive
1024,음질이 기대했던 것보다 많이 별로였어요. 노이즈캔슬링이 거의 작동하지 않는 것 같아요. ^^,2.0,51,7.0,281.0,True,negative
1025,소리가 자꾸 끊겨서 음악 감상이 힘들어요. ^^,2.0,26,11.0,209.0,True,negative
1026,보통 수준이라 재구매는 고민 중이에요. 쓸 수는 있지만 추천까지는 아니에요. !!,3.0,45,28.0,198.0,True,neutral
1027,고음질 코덱을 지원해서 음악 감상이 즐거워요. !!,5.0,28,13.0,96.0,False,positive
1028,그럭저럭 쓸만한 이어폰이에요.,3.0,16,0.0,92.0,True,neutral
1029,디자인은 평범하지만 무난하게 쓰고 있어요. 그럭저럭 쓸만한 이어폰이에요. !!,4.0,43,19.0,242.0,True,neutral
1030,사진과 실물 색상이 많이 달라서 실망했어요. AS 문의를 했는데 응답이 너무 느렸어요. ㅎㅎ,1.0,51,3.0,91.0,True,negative
1031,연결이 끊기지 않고 아주 안정적이에요. 이 가격에 이 정도 성능이면 훌륭하죠. ^^,5.0,46,3.0,189.0,True,positive
1032,터치 조작이 직관적이라 편리해요. 통화 음질도 선명해서 업무용으로도 좋아요. 디자인이 깔끔하고 케이스도 고급스러워요.,5.0,65,0.0,64.0,True,positive
1033,친구에게도 추천하고 싶은 이어폰이에요. 방수 기능 덕분에 운동할 때도 안심돼요. 선물용으로 구매했는데 반응이 아주 좋았어요.,4.0,69,5.0,284.0,True,positive
1034,방수 기능이 있다고 했는데 물에 약한 것 같아요. 배송도 늦고 포장 상태도 엉망이었어요. ^^,1.0,52,1.0,125.0,False,negative
1035,리뷰만 믿고 샀는데 후회가 됩니다. 귀에서 자꾸 빠져서 운동할 때 쓰기 힘들어요.,1.0,45,2.0,193.0,True,negative
1036,고음질 코덱을 지원해서 음악 감상이 즐거워요. ^^,4.0,28,10.0,262.0,True,positive
1037,연결은 대체로 안정적인 편이에요. 그럭저럭 쓸만한 이어폰이에요. 특별한 장점도 단점도 없는 것 같아요. !!,3.0,60,8.0,336.0,True,neutral
1038,그냥 저냥 무난하게 사용 중입니다. 배터리는 딱 하루 쓸 정도예요.,3.0,37,10.0,226.0,True,neutral
1039,케이스 마감이 조잡하고 잘 깨질 것 같아요. 통화 음질이 먹먹하게 들려서 불편해요.,2.0,46,7.0,350.0,True,negative
1040,보통 수준이라 재구매는 고민 중이에요. 딱히 불만은 없지만 감동도 없어요. 통화 품질은 보통 수준이에요. ...,3.0,62,16.0,261.0,True,neutral
1041,이 가격에 이 정도 성능이면 훌륭하죠. 통화 음질도 선명해서 업무용으로도 좋아요.,5.0,45,2.0,33.0,False,positive
1042,무게가 가벼워서 착용감이 뛰어나요.,4.0,19,6.0,358.0,False,positive
1043,음질이 정말 선명하고 저음도 풍부해요.,4.0,21,1.0,296.0,True,positive
1044,선물용으로 구매했는데 반응이 아주 좋았어요.,5.0,24,4.0,105.0,True,positive
1045,AS 문의를 했는데 응답이 너무 느렸어요. 케이스 마감이 조잡하고 잘 깨질 것 같아요. ...,1.0,52,18.0,103.0,True,negative
1046,돈이 아깝다는 생각이 계속 들었어요. 연결이 자꾸 끊겨서 스트레스를 받았어요.,2.0,43,16.0,52.0,True,negative
1047,한쪽 이어폰 소리가 유독 작게 들려요.,2.0,21,25.0,199.0,True,negative
1048,리뷰를 참고해서 구매했는데 예상한 정도였어요. 특별한 장점도 단점도 없는 것 같아요. ...,3.0,51,1.0,344.0,True,neutral
1049,방수 기능 덕분에 운동할 때도 안심돼요. 음질이 정말 선명하고 저음도 풍부해요. 친구에게도 추천하고 싶은 이어폰이에요.,5.0,66,4.0,165.0,True,positive
1050,음질이 정말 선명하고 저음도 풍부해요. 통화 음질도 선명해서 업무용으로도 좋아요. 매일 사용하는데 만족도가 점점 높아지네요. !!,4.0,72,21.0,11.0,True,positive
1051,배터리가 오래가서 하루 종일 써도 걱정 없어요.,4.0,26,1.0,175.0,False,positive
1052,리뷰를 참고해서 구매했는데 예상한 정도였어요. 보통 수준이라 재구매는 고민 중이에요. ^^,3.0,50,18.0,348.0,True,neutral
1053,터치 조작이 너무 예민해서 오작동이 잦아요. 며칠 쓰지도 않았는데 한쪽이 고장났습니다.,1.0,48,4.0,141.0,True,negative
1054,생각보다 훨씬 만족스러운 구매였어요. 가격 대비 성능이 훌륭한 이어폰이에요. 무게가 가벼워서 착용감이 뛰어나요. ㅎㅎ,4.0,65,15.0,290.0,True,positive
1055,케이스 마감이 조잡하고 잘 깨질 것 같아요. 음질이 기대했던 것보다 많이 별로였어요. ^^,1.0,50,16.0,91.0,True,negative
1056,매일 사용하는데 만족도가 점점 높아지네요. 무게가 가벼워서 착용감이 뛰어나요.,5.0,43,25.0,34.0,True,positive
1057,생각보다 훨씬 만족스러운 구매였어요. 케이스 배터리도 넉넉해서 외출할 때 든든해요.,5.0,46,6.0,277.0,True,positive
1058,친구에게도 추천하고 싶은 이어폰이에요. 고음질 코덱을 지원해서 음악 감상이 즐거워요. ㅎㅎ,5.0,50,3.0,105.0,True,positive
1059,페어링이 빠르고 간편해서 편리합니다.,5.0,20,18.0,335.0,True,positive
1060,연결이 끊기지 않고 아주 안정적이에요. 무게가 가벼워서 착용감이 뛰어나요. ㅎㅎ,5.0,44,3.0,42.0,True,positive
1061,배터리가 금방 닳아서 자주 충전해야 해요. 터치 조작이 너무 예민해서 오작동이 잦아요. ^^,2.0,51,12.0,340.0,False,negative
1062,배터리가 금방 닳아서 자주 충전해야 해요. 방수 기능이 있다고 했는데 물에 약한 것 같아요.,1.0,51,1.0,321.0,True,negative
1063,방수 기능이 있다고 했는데 물에 약한 것 같아요. 음질이 기대했던 것보다 많이 별로였어요.,1.0,50,1.0,7.0,True,negative
1064,가격 대비 성능이 훌륭한 이어폰이에요. 페어링이 빠르고 간편해서 편리합니다.,5.0,42,15.0,277.0,True,positive
1065,가성비 최고의 이어폰이라고 생각해요. 재구매 의사 백프로입니다 강추해요.,4.0,40,10.0,58.0,True,positive
1066,무게가 가벼워서 착용감이 뛰어나요. 통화 음질도 선명해서 업무용으로도 좋아요.,5.0,43,13.0,204.0,True,positive
1067,보통 수준이라 재구매는 고민 중이에요. 노이즈캔슬링은 보통 수준인 것 같아요. 통화 품질은 보통 수준이에요. ...,2.0,64,5.0,222.0,True,neutral
1068,앱 연동 기능도 세심하게 잘 만들어졌어요. 기대 이상의 퀄리티에 놀랐습니다. 통화 음질도 선명해서 업무용으로도 좋아요.,5.0,66,4.0,110.0,False,positive
1069,페어링이 빠르고 간편해서 편리합니다. 착용감이 편안해서 오래 껴도 아프지 않아요. 디자인이 깔끔하고 케이스도 고급스러워요.,4.0,68,18.0,286.0,True,positive
1070,그냥 저냥 무난하게 사용 중입니다. 음질은 그냥 무난한 편이에요. 기대했던 만큼도 아니고 실망스럽지도 않아요. ^^,3.0,64,11.0,174.0,True,neutral
1071,리뷰만 믿고 샀는데 후회가 됩니다. 한쪽 이어폰 소리가 유독 작게 들려요.,1.0,41,6.0,264.0,True,negative
1072,착용감이 편안해서 오래 껴도 아프지 않아요. ㅎㅎ,5.0,27,13.0,151.0,True,positive
1073,선물용으로 구매했는데 반응이 아주 좋았어요. 음질이 정말 선명하고 저음도 풍부해요. 매일 사용하는데 만족도가 점점 높아지네요.,4.0,70,10.0,24.0,True,positive
1074,며칠 쓰지도 않았는데 한쪽이 고장났습니다. 음질이 기대했던 것보다 많이 별로였어요.,2.0,46,9.0,256.0,True,negative
1075,디자인이 깔끔하고 케이스도 고급스러워요.,5.0,22,10.0,105.0,True,positive
1076,배송도 늦고 포장 상태도 엉망이었어요.,1.0,21,1.0,111.0,True,negative
1077,가격이 저렴한 만큼 딱 그 정도예요. 음질은 그냥 무난한 편이에요. ...,3.0,41,6.0,240.0,True,positive
1078,있어도 그만 없어도 그만인 느낌이에요.,4.0,21,18.0,350.0,True,neutral
1079,필요한 기능만 있는 심플한 제품이에요. 가격이 저렴한 만큼 딱 그 정도예요.,3.0,42,10.0,191.0,True,neutral
1080,통화 음질도 선명해서 업무용으로도 좋아요. ...,4.0,27,7.0,249.0,False,positive
1081,음질이 기대했던 것보다 많이 별로였어요. ㅎㅎ,1.0,25,3.0,348.0,True,negative
1082,특별한 장점도 단점도 없는 것 같아요. 노이즈캔슬링은 보통 수준인 것 같아요. ^^,3.0,46,15.0,111.0,True,neutral
1083,연결이 자꾸 끊겨서 스트레스를 받았어요. 다시는 구매하고 싶지 않은 제품이에요. ㅠㅠ,1.0,47,8.0,86.0,False,negative
1084,있어도 그만 없어도 그만인 느낌이에요. 그냥 저냥 무난하게 사용 중입니다.,3.0,41,32.0,13.0,True,neutral
1085,귀에서 자꾸 빠져서 운동할 때 쓰기 힘들어요.,2.0,25,12.0,9.0,True,negative
1086,배터리는 딱 하루 쓸 정도예요. 노이즈캔슬링은 보통 수준인 것 같아요. ㅎㅎ,3.0,42,10.0,250.0,True,neutral
1087,통화 음질이 먹먹하게 들려서 불편해요.,1.0,21,20.0,260.0,True,negative
1088,연결이 끊기지 않고 아주 안정적이에요. 재구매 의사 백프로입니다 강추해요. ㅎㅎ,4.0,44,10.0,25.0,False,positive
1089,친구에게는 추천하지 않을 것 같아요. AS 문의를 했는데 응답이 너무 느렸어요.,1.0,44,6.0,74.0,True,negative
1090,연결이 끊기지 않고 아주 안정적이에요. 터치 조작이 직관적이라 편리해요. 페어링이 빠르고 간편해서 편리합니다. ^^,5.0,64,11.0,69.0,True,positive
1091,돈이 아깝다는 생각이 계속 들었어요. 노이즈캔슬링이 거의 작동하지 않는 것 같아요.,2.0,46,0.0,207.0,True,negative
1092,생각보다 훨씬 만족스러운 구매였어요. 노이즈캔슬링 성능이 기대 이상이에요.,4.0,41,21.0,314.0,True,positive
1093,통화 음질도 선명해서 업무용으로도 좋아요. ^^,5.0,26,19.0,131.0,True,positive
1094,그냥 저냥 무난하게 사용 중입니다. 특별한 장점도 단점도 없는 것 같아요.,3.0,41,6.0,359.0,True,neutral
1095,방수 기능이 있다고 했는데 물에 약한 것 같아요.,2.0,27,1.0,191.0,True,negative
1096,음질이 정말 선명하고 저음도 풍부해요. 재구매 의사 백프로입니다 강추해요. ^^,5.0,44,10.0,361.0,True,positive
1097,연결은 대체로 안정적인 편이에요. 기대했던 만큼도 아니고 실망스럽지도 않아요. 특별한 장점도 단점도 없는 것 같아요. !!,3.0,68,1.0,311.0,True,neutral
1098,귀에서 자꾸 빠져서 운동할 때 쓰기 힘들어요. 소리가 자꾸 끊겨서 음악 감상이 힘들어요. ...,2.0,53,5.0,92.0,True,negative
1099,재구매 의사 백프로입니다 강추해요.,5.0,19,27.0,263.0,True,positive
1100,통화 음질이 먹먹하게 들려서 불편해요. 설명서와 다르게 작동해서 당황스러웠습니다.,2.0,45,2.0,346.0,True,negative
1101,착용감이 편안해서 오래 껴도 아프지 않아요.,4.0,24,8.0,102.0,True,positive
1102,이 가격에 이 정도 성능이면 훌륭하죠.,5.0,21,8.0,25.0,True,positive
1103,가성비 최고의 이어폰이라고 생각해요. 터치 조작이 직관적이라 편리해요. 생각보다 훨씬 만족스러운 구매였어요. ...,5.0,64,19.0,267.0,True,positive
1104,기대했던 만큼도 아니고 실망스럽지도 않아요. 쓸 수는 있지만 추천까지는 아니에요. !!,3.0,48,18.0,92.0,False,positive
1105,연결이 자꾸 끊겨서 스트레스를 받았어요. 한쪽 이어폰 소리가 유독 작게 들려요. 설명서와 다르게 작동해서 당황스러웠습니다. ㅎㅎ,2.0,71,2.0,269.0,False,negative
1106,평이한 성능에 평이한 만족도예요. 있어도 그만 없어도 그만인 느낌이에요. 가격만큼의 성능인 것 같아요.,3.0,57,8.0,203.0,True,neutral
1107,방수 기능이 있다고 했는데 물에 약한 것 같아요. ㅠㅠ,1.0,30,12.0,2577.0,True,negative
1108,보통 수준이라 재구매는 고민 중이에요. 딱히 불만은 없지만 감동도 없어요.,3.0,41,3.0,297.0,False,neutral
1109,있어도 그만 없어도 그만인 느낌이에요. 기대했던 만큼도 아니고 실망스럽지도 않아요.,3.0,46,11.0,62.0,False,neutral
1110,한쪽 이어폰 소리가 유독 작게 들려요. 소리가 자꾸 끊겨서 음악 감상이 힘들어요. ...,1.0,49,7.0,329.0,True,negative
1111,고음질 코덱을 지원해서 음악 감상이 즐거워요. 착용감이 편안해서 오래 껴도 아프지 않아요.,5.0,50,10.0,15.0,True,positive
1112,페어링이 자주 실패해서 짜증이 났어요. 방수 기능이 있다고 했는데 물에 약한 것 같아요. ...,1.0,53,15.0,306.0,False,negative
1113,통화 품질은 보통 수준이에요. 그럭저럭 쓸만한 이어폰이에요. ㅎㅎ,4.0,36,7.0,306.0,False,neutral
1114,고음질 코덱을 지원해서 음악 감상이 즐거워요. 통화 음질도 선명해서 업무용으로도 좋아요. ...,5.0,53,4.0,193.0,False,positive
1115,선물용으로 구매했는데 반응이 아주 좋았어요. ㅎㅎ,5.0,27,0.0,59.0,True,positive
1116,며칠 쓰지도 않았는데 한쪽이 고장났습니다. 사진과 실물 색상이 많이 달라서 실망했어요.,1.0,48,27.0,24.0,True,negative
1117,음질이 정말 선명하고 저음도 풍부해요. 매일 사용하는데 만족도가 점점 높아지네요. !!,5.0,48,1.0,117.0,True,positive
1118,무게가 가벼워서 착용감이 뛰어나요. ㅎㅎ,5.0,22,1.0,218.0,True,positive
1119,가성비 최고의 이어폰이라고 생각해요. 그립감이 좋아서 귀에서 잘 빠지지 않아요.,4.0,44,14.0,20.0,True,positive
1120,있어도 그만 없어도 그만인 느낌이에요. 보통 수준이라 재구매는 고민 중이에요.,3.0,43,14.0,22.0,True,neutral
1121,케이스 마감이 조잡하고 잘 깨질 것 같아요. 노이즈캔슬링이 거의 작동하지 않는 것 같아요. ㅠㅠ,1.0,53,2.0,12.0,False,negative
1122,가격이 저렴한 만큼 딱 그 정도예요. 착용감은 나쁘지 않지만 특별하지도 않아요.,3.0,44,12.0,355.0,True,neutral
1123,연결이 자꾸 끊겨서 스트레스를 받았어요. AS 문의를 했는데 응답이 너무 느렸어요.,2.0,46,2.0,275.0,True,negative
1124,귀에서 자꾸 빠져서 운동할 때 쓰기 힘들어요. 연결이 자꾸 끊겨서 스트레스를 받았어요. !!,2.0,51,2.0,340.0,False,negative
1125,매일 사용하는데 만족도가 점점 높아지네요. ㅠㅠ,5.0,26,19.0,267.0,True,positive
1126,며칠 쓰지도 않았는데 한쪽이 고장났습니다. 사진과 실물 색상이 많이 달라서 실망했어요.,1.0,48,4.0,332.0,True,negative
1127,설명서와 다르게 작동해서 당황스러웠습니다. 가격 대비 품질이 많이 아쉬워요. !!,2.0,45,7.0,259.0,True,negative
1128,디자인이 깔끔하고 케이스도 고급스러워요. 가성비 최고의 이어폰이라고 생각해요. 노이즈캔슬링 성능이 기대 이상이에요. ㅎㅎ,5.0,67,0.0,37.0,True,positive
1129,방수 기능 덕분에 운동할 때도 안심돼요. 재구매 의사 백프로입니다 강추해요. ...,5.0,46,12.0,182.0,True,positive
1130,터치 조작이 직관적이라 편리해요. 착용감이 편안해서 오래 껴도 아프지 않아요.,4.0,43,13.0,262.0,False,positive
1131,디자인이 깔끔하고 케이스도 고급스러워요. 배터리가 오래가서 하루 종일 써도 걱정 없어요. 그립감이 좋아서 귀에서 잘 빠지지 않아요.,5.0,73,20.0,118.0,True,positive
1132,노이즈캔슬링이 거의 작동하지 않는 것 같아요. 터치 조작이 너무 예민해서 오작동이 잦아요. ...,1.0,54,2.0,114.0,True,negative
1133,친구에게는 추천하지 않을 것 같아요. 배송도 늦고 포장 상태도 엉망이었어요.,1.0,42,2.0,8.0,True,negative
1134,설명서와 다르게 작동해서 당황스러웠습니다. 노이즈캔슬링이 거의 작동하지 않는 것 같아요. ㅠㅠ,1.0,52,5.0,80.0,False,negative
1135,착용감은 나쁘지 않지만 특별하지도 않아요. 특별한 장점도 단점도 없는 것 같아요. 보통 수준이라 재구매는 고민 중이에요. ...,3.0,71,18.0,211.0,True,neutral
1136,그럭저럭 쓸만한 이어폰이에요. 보통 수준이라 재구매는 고민 중이에요.,2.0,38,6.0,136.0,False,neutral
1137,케이스 마감이 조잡하고 잘 깨질 것 같아요.,2.0,24,18.0,123.0,True,negative
1138,케이스 배터리도 넉넉해서 외출할 때 든든해요. 통화 음질도 선명해서 업무용으로도 좋아요. 선물용으로 구매했는데 반응이 아주 좋았어요. ...,5.0,78,11.0,151.0,True,positive
1139,필요한 기능만 있는 심플한 제품이에요. 음질은 그냥 무난한 편이에요.,4.0,38,9.0,102.0,True,negative
1140,케이스 배터리도 넉넉해서 외출할 때 든든해요. ㅎㅎ,4.0,28,10.0,236.0,True,positive
1141,귀에서 자꾸 빠져서 운동할 때 쓰기 힘들어요. 친구에게는 추천하지 않을 것 같아요.,1.0,46,13.0,144.0,True,negative
1142,통화 품질은 보통 수준이에요. 그냥 저냥 무난하게 사용 중입니다.,3.0,36,3.0,31.0,True,neutral
1143,그냥 저냥 무난하게 사용 중입니다. 기대했던 만큼도 아니고 실망스럽지도 않아요. 그럭저럭 쓸만한 이어폰이에요. ㅎㅎ,2.0,64,6.0,92.0,True,neutral
1144,리뷰만 믿고 샀는데 후회가 됩니다. 설명서와 다르게 작동해서 당황스러웠습니다. ㅠㅠ,2.0,46,16.0,161.0,True,negative
1145,노이즈캔슬링은 보통 수준인 것 같아요. 배터리는 딱 하루 쓸 정도예요.,3.0,39,3.0,170.0,True,neutral
1146,고음질 코덱을 지원해서 음악 감상이 즐거워요. ㅠㅠ,5.0,28,20.0,191.0,True,positive
1147,디자인은 평범하지만 무난하게 쓰고 있어요. 쓸 수는 있지만 추천까지는 아니에요. 그냥 저냥 무난하게 사용 중입니다. ...,2.0,68,15.0,230.0,True,neutral
1148,방수 기능이 있다고 했는데 물에 약한 것 같아요.,2.0,27,1.0,331.0,True,negative
1149,한쪽 이어폰 소리가 유독 작게 들려요. 친구에게는 추천하지 않을 것 같아요.,1.0,42,5.0,226.0,True,negative
1150,고음질 코덱을 지원해서 음악 감상이 즐거워요. 디자인이 깔끔하고 케이스도 고급스러워요. ...,5.0,52,12.0,305.0,True,positive
1151,노이즈캔슬링 성능이 기대 이상이에요. ^^,5.0,23,0.0,2101.0,True,positive
1152,이 가격에 이 정도 성능이면 훌륭하죠. ...,5.0,25,30.0,16.0,True,positive
1153,방수 기능이 있다고 했는데 물에 약한 것 같아요.,1.0,27,12.0,349.0,False,negative
1154,평이한 성능에 평이한 만족도예요. 필요한 기능만 있는 심플한 제품이에요. 음질은 그냥 무난한 편이에요. ...,3.0,61,13.0,133.0,True,neutral
1155,음질이 기대했던 것보다 많이 별로였어요. ...,1.0,26,21.0,228.0,True,negative
1156,고음질 코덱을 지원해서 음악 감상이 즐거워요. 무게가 가벼워서 착용감이 뛰어나요. ㅠㅠ,5.0,48,11.0,266.0,True,positive
1157,통화 음질이 먹먹하게 들려서 불편해요. 귀에서 자꾸 빠져서 운동할 때 쓰기 힘들어요.,2.0,47,8.0,360.0,True,negative
1158,배터리가 오래가서 하루 종일 써도 걱정 없어요.,5.0,26,4.0,8.0,True,positive
1159,다시는 구매하고 싶지 않은 제품이에요. 친구에게는 추천하지 않을 것 같아요. ㅎㅎ,1.0,45,1.0,283.0,True,negative
1160,음질이 기대했던 것보다 많이 별로였어요. ㅠㅠ,2.0,25,11.0,219.0,False,negative
1161,노이즈캔슬링은 보통 수준인 것 같아요. 딱히 불만은 없지만 감동도 없어요. 쓸 수는 있지만 추천까지는 아니에요. ^^,3.0,65,6.0,202.0,False,neutral
1162,그냥 저냥 무난하게 사용 중입니다. !!,3.0,22,26.0,288.0,True,neutral
1163,매일 사용하는데 만족도가 점점 높아지네요. 앱 연동 기능도 세심하게 잘 만들어졌어요. ^^,5.0,50,4.0,127.0,False,positive
1164,연결이 자꾸 끊겨서 스트레스를 받았어요. 착용감이 불편해서 오래 끼기 힘들어요. 사진과 실물 색상이 많이 달라서 실망했어요. ...,1.0,73,4.0,143.0,False,negative
1165,특별한 장점도 단점도 없는 것 같아요. 평이한 성능에 평이한 만족도예요.,2.0,40,7.0,111.0,True,neutral
1166,있어도 그만 없어도 그만인 느낌이에요. !!,2.0,24,10.0,116.0,False,neutral
1167,음질이 정말 선명하고 저음도 풍부해요. 방수 기능 덕분에 운동할 때도 안심돼요. 터치 조작이 직관적이라 편리해요. ^^,5.0,66,10.0,174.0,True,positive
1168,그럭저럭 쓸만한 이어폰이에요. ^^,3.0,19,6.0,279.0,True,neutral
1169,케이스 배터리도 넉넉해서 외출할 때 든든해요. ^^,5.0,28,13.0,49.0,True,positive
1170,친구에게는 추천하지 않을 것 같아요. 케이스 마감이 조잡하고 잘 깨질 것 같아요.,1.0,45,8.0,2.0,False,negative
1171,페어링이 자주 실패해서 짜증이 났어요. 가격 대비 품질이 많이 아쉬워요. 돈이 아깝다는 생각이 계속 들었어요. !!,2.0,64,6.0,132.0,False,negative
1172,리뷰를 참고해서 구매했는데 예상한 정도였어요. 음질은 그냥 무난한 편이에요. ^^,3.0,45,11.0,325.0,True,neutral
1173,착용감이 불편해서 오래 끼기 힘들어요.,2.0,21,5.0,53.0,True,negative
1174,음질이 기대했던 것보다 많이 별로였어요. 한쪽 이어폰 소리가 유독 작게 들려요.,2.0,44,10.0,160.0,True,negative
1175,배송도 늦고 포장 상태도 엉망이었어요. 착용감이 불편해서 오래 끼기 힘들어요. !!,1.0,46,1.0,180.0,True,negative
1176,기대 이상의 퀄리티에 놀랐습니다. 친구에게도 추천하고 싶은 이어폰이에요.,4.0,40,22.0,224.0,True,positive
1177,다시는 구매하고 싶지 않은 제품이에요. 방수 기능이 있다고 했는데 물에 약한 것 같아요.,2.0,49,4.0,249.0,True,negative
1178,선물용으로 구매했는데 반응이 아주 좋았어요. 착용감이 편안해서 오래 껴도 아프지 않아요.,5.0,49,18.0,74.0,True,positive
1179,가성비 최고의 이어폰이라고 생각해요. 선물용으로 구매했는데 반응이 아주 좋았어요. ㅠㅠ,5.0,48,12.0,53.0,True,positive
1180,리뷰를 참고해서 구매했는데 예상한 정도였어요. 특별한 장점도 단점도 없는 것 같아요.,4.0,47,5.0,110.0,True,neutral
1181,배터리가 오래가서 하루 종일 써도 걱정 없어요.,5.0,26,9.0,253.0,True,positive
1182,귀에서 자꾸 빠져서 운동할 때 쓰기 힘들어요. 가격 대비 품질이 많이 아쉬워요.,2.0,44,5.0,42.0,True,negative
1183,AS 문의를 했는데 응답이 너무 느렸어요. ㅎㅎ,2.0,26,23.0,118.0,True,negative
1184,소리가 자꾸 끊겨서 음악 감상이 힘들어요. 케이스 마감이 조잡하고 잘 깨질 것 같아요.,1.0,48,8.0,118.0,True,negative
1185,이 가격에 이 정도 성능이면 훌륭하죠. 가성비 최고의 이어폰이라고 생각해요. ^^,5.0,45,6.0,196.0,True,positive
1186,배터리가 금방 닳아서 자주 충전해야 해요. 가격 대비 품질이 많이 아쉬워요. ㅠㅠ,1.0,45,13.0,335.0,True,negative
1187,터치 조작이 직관적이라 편리해요. 노이즈캔슬링 성능이 기대 이상이에요. 이 가격에 이 정도 성능이면 훌륭하죠.,4.0,61,3.0,198.0,True,positive
1188,노이즈캔슬링 성능이 기대 이상이에요. 친구에게도 추천하고 싶은 이어폰이에요.,4.0,42,12.0,76.0,True,positive
1189,기대했던 만큼도 아니고 실망스럽지도 않아요. 통화 품질은 보통 수준이에요.,3.0,41,30.0,66.0,True,neutral
1190,연결은 대체로 안정적인 편이에요. 특별한 장점도 단점도 없는 것 같아요. ㅠㅠ,3.0,43,3.0,66.0,True,neutral
1191,디자인이 깔끔하고 케이스도 고급스러워요. 음질이 정말 선명하고 저음도 풍부해요. 노이즈캔슬링 성능이 기대 이상이에요.,5.0,65,23.0,58.0,True,positive
1192,착용감이 불편해서 오래 끼기 힘들어요. 음질이 기대했던 것보다 많이 별로였어요. ^^,2.0,47,17.0,211.0,True,negative
1193,음질이 기대했던 것보다 많이 별로였어요. AS 문의를 했는데 응답이 너무 느렸어요.,2.0,46,12.0,154.0,True,negative
1194,노이즈캔슬링 성능이 기대 이상이에요. ㅎㅎ,5.0,23,2.0,96.0,False,positive
1195,매일 사용하는데 만족도가 점점 높아지네요. 케이스 배터리도 넉넉해서 외출할 때 든든해요. ...,5.0,53,9.0,243.0,True,positive
1196,음질이 정말 선명하고 저음도 풍부해요. !!,5.0,24,10.0,7.0,True,positive
1197,가격 대비 품질이 많이 아쉬워요. 음질이 기대했던 것보다 많이 별로였어요. ...,1.0,45,9.0,166.0,True,negative
1198,통화 음질이 먹먹하게 들려서 불편해요. 소리가 자꾸 끊겨서 음악 감상이 힘들어요.,2.0,45,758.0,162.0,True,negative
1199,AS 문의를 했는데 응답이 너무 느렸어요. 소리가 자꾸 끊겨서 음악 감상이 힘들어요.,2.0,47,7.0,89.0,False,negative
1200,배송도 늦고 포장 상태도 엉망이었어요. !!,1.0,24,16.0,266.0,False,negative
1201,이 가격에 이 정도 성능이면 훌륭하죠. 선물용으로 구매했는데 반응이 아주 좋았어요. !!,5.0,49,7.0,294.0,True,positive
1202,재구매 의사 백프로입니다 강추해요. !!,5.0,22,8.0,190.0,True,positive
1203,있어도 그만 없어도 그만인 느낌이에요. 기대했던 만큼도 아니고 실망스럽지도 않아요.,2.0,46,8.0,65.0,False,neutral
1204,귀에서 자꾸 빠져서 운동할 때 쓰기 힘들어요. 며칠 쓰지도 않았는데 한쪽이 고장났습니다.,1.0,49,3.0,288.0,True,negative
1205,설명서와 다르게 작동해서 당황스러웠습니다. AS 문의를 했는데 응답이 너무 느렸어요. ^^,2.0,50,17.0,308.0,True,negative
